Id,Authority,Hub,pageranks
21457525,0,0.00834,0.000007
21457009,0,0.00517,0.000007
21453526,0,0.00517,0.000007
21453498,0,0.00517,0.000007
21453471,0,0.00517,0.000007
21451512,0,0.00517,0.000007
21447720,0,0.00517,0.000007
21445301,0,0.005246,0.000007
21435948,0.001164,0.006943,0.00013
21435435,0,0.005554,0.000007
21435268,0,0.00517,0.000007
21434856,0,0.00517,0.000007
21430268,0,0.009005,0.000007
21423775,0,0.00834,0.000007
21423753,0,0.005185,0.000007
21415224,0,0.00517,0.000007
21408129,0,0.00517,0.000007
21406553,0,0.014586,0.000007
21406394,0,0.00517,0.000007
21402910,0,0.005229,0.000007
21394915,0,0.00834,0.000007
21390279,0,0.00517,0.000007
21390271,0,0.00517,0.000007
21386884,0,0.00517,0.000007
21364760,0,0.00517,0.000007
21363921,0,0.00517,0.000007
21349780,0,0.00517,0.000007
21347257,0,0.005209,0.000007
21342590,0,0.00517,0.000007
21342498,0,0.00517,0.000007
21339811,0,0.00517,0.000007
21339180,0,0.00517,0.000007
21326892,0,0.00517,0.000007
21317931,0,0.005554,0.000007
21315418,0,0.00834,0.000007
21303970,0,0.00517,0.000007
21300697,0,0.00517,0.000007
21297979,0,0.00517,0.000007
21297881,0,0.00517,0.000007
21285253,0,0.00517,0.000007
21281818,0,0.00517,0.000007
21276249,0,0.006218,0.000007
21274453,0,0.010092,0.000007
21266355,0,0.00517,0.000007
21261972,0,0.00517,0.000007
21247420,0,0.00517,0.000007
21226928,0,0.00517,0.000007
21221771,0,0.00517,0.000007
21217834,0,0.00517,0.000007
21214954,0,0.005637,0.000007
21197423,0,0.00517,0.000007
21197262,0,0.00517,0.000007
21192842,0,0.00517,0.000007
21179005,0,0.00517,0.000007
21172089,0,0.00834,0.000007
21172013,0,0.005389,0.000007
21170309,0,0.00517,0.000007
21155040,0,0.005962,0.000007
21152022,0,0.00517,0.000007
21151863,0,0.008658,0.000007
21151591,0,0.00517,0.000007
21148161,0,0.00517,0.000007
21148069,0,0.00517,0.000007
21147607,0,0.00517,0.000007
21135504,0,0.005554,0.000007
21131600,0,0.00575,0.000007
21128316,0,0.00517,0.000007
21124964,0,0.008364,0.000007
21124904,0,0.00517,0.000007
21119660,0,0.005334,0.000007
21118987,0,0.008827,0.000007
21110851,0,0.00517,0.000007
21087949,0,0.00517,0.000007
21085674,0,0.01183,0.000007
21083217,0,0.00834,0.000007
21082043,0,0.00517,0.000007
21082037,0,0.00834,0.000007
21081926,0,0.00517,0.000007
21078439,0,0.00517,0.000007
21076603,0,0.00834,0.000007
21071226,0,0.00517,0.000007
21070623,0,0.00517,0.000007
21062501,0,0.00517,0.000007
21062462,0,0.00517,0.000007
21059815,0,0.008851,0.000007
21059681,0,0.00517,0.000007
21048908,0,0.00834,0.000007
21047916,0,0.016844,0.000007
21045072,0,0.00517,0.000007
20975711,0,0.00834,0.000007
20971731,0,0.00517,0.000007
20964848,0,0.00517,0.000007
20964822,0,0.009164,0.000007
20948564,0,0.00517,0.000007
20948301,0,0.00834,0.000007
20946988,0,0.00517,0.000007
20946665,0,0.005622,0.000007
20946619,0,0.00517,0.000007
20946615,0,0.00517,0.000007
20933027,0,0.00517,0.000007
20929878,0,0.00517,0.000007
20920219,0,0.00517,0.000007
20890303,0,0.00517,0.000007
20877449,0,0.00517,0.000007
20864510,0,0.005207,0.000007
20860845,0,0.010157,0.000007
20852124,0,0.008453,0.000007
20847825,0,0.00517,0.000007
20846933,0,0.00517,0.000007
20844768,0,0.00517,0.000007
20838429,0,0.00834,0.000007
20837693,0,0.00517,0.000007
20837469,0,0.00517,0.000007
20835983,0,0.005183,0.000007
20834038,0,0.00834,0.000007
20831783,0,0.00517,0.000007
20824005,0,0.00517,0.000007
20823142,0,0.031703,0.000007
20813200,0,0.00517,0.000007
20813028,0,0.00517,0.000007
20808922,0,0.00517,0.000007
20739354,0,0.00517,0.000007
20733055,0,0.00517,0.000007
20719761,0,0.00517,0.000007
20712882,0,0.00944,0.000007
20711652,0,0.00834,0.000007
20706619,0,0.00517,0.000007
20700469,0,0.00517,0.000007
20697531,0,0.008821,0.000007
20697068,0,0.00517,0.000007
20696772,0,0.005187,0.000007
20696062,0,0.00517,0.000007
20693610,0,0.00517,0.000007
20682797,0,0.00517,0.000007
20682066,0,0.00517,0.000007
20676074,0,0.00517,0.000007
20676069,0,0.005185,0.000007
20671968,0,0.00517,0.000007
20668531,0,0.008543,0.000007
20664598,0,0.00834,0.000007
20663721,0,0.00834,0.000007
20652102,0,0.00517,0.000007
20649975,0,0.00517,0.000007
20648017,0,0.00517,0.000007
20646402,0,0.005989,0.000007
20642837,0,0.005597,0.000007
20634556,0,0.00517,0.000007
20633296,0,0.00517,0.000007
20625502,0,0.00517,0.000007
20622896,0,0.00517,0.000007
20615243,0,0.00517,0.000007
20614087,0,0.00517,0.000007
20610625,0,0.00517,0.000007
20593016,0,0.00517,0.000007
20586475,0,0.00517,0.000007
20584321,0,0.00517,0.000007
20579843,0,0.00517,0.000007
20571871,0,0.00517,0.000007
20569491,0,0.00517,0.000007
20559924,0,0.00517,0.000007
20553615,0,0.00517,0.000007
20548774,0,0.00517,0.000007
20537965,0,0.005557,0.000007
20537139,0,0.00517,0.000007
20527013,0,0.00517,0.000007
20521088,0,0.00517,0.000007
20519343,0,0.00517,0.000007
20515278,0,0.00517,0.000007
20514396,0,0.008374,0.000007
20514215,0,0.00834,0.000007
20507583,0,0.00517,0.000007
20501944,0,0.00517,0.000007
20500821,0,0.00834,0.000007
20487548,0,0.00517,0.000007
20478067,0,0.00517,0.000007
20473674,0,0.00517,0.000007
20461076,0,0.00517,0.000007
20459663,0,0.00834,0.000007
20454672,0,0.005334,0.000007
20442453,0,0.00517,0.000007
20418340,0,0.00517,0.000007
20409316,0,0.00517,0.000007
20400961,0,0.00517,0.000007
20399958,0,0.005624,0.000007
20393565,0,0.005276,0.000007
20392628,0,0.00517,0.000007
20385028,0,0.005688,0.000007
20350617,0,0.005332,0.000007
20332263,0,0.008357,0.000007
20309756,0,0.00517,0.000007
20304626,0,0.00517,0.000007
20300634,0,0.008343,0.000007
20237034,0,0.00517,0.000007
20236517,0,0.00517,0.000007
20234770,0,0.00517,0.000007
20231122,0,0.00517,0.000007
20224634,0,0.00517,0.000007
20223834,0,0.00517,0.000007
20215513,0,0.00517,0.000007
20215510,0,0.005584,0.000007
20204186,0,0.00517,0.000007
20202973,0,0.00517,0.000007
20197764,0,0.008347,0.000007
20195376,0,0.00517,0.000007
20190952,0,0.00517,0.000007
20180967,0,0.00517,0.000007
20165882,0,0.00517,0.000007
20165692,0,0.00517,0.000007
20161755,0,0.00842,0.000007
20161020,0,0.007714,0.000007
20160033,0,0.00517,0.000007
20158879,0,0.00834,0.000007
20156340,0,0.00834,0.000007
20152043,0,0.00517,0.000007
20148167,0,0.00517,0.000007
20145133,0,0.005208,0.000007
20144231,0,0.00834,0.000007
20144191,0,0.00517,0.000007
20140701,0,0.005269,0.000007
20133671,0,0.005211,0.000007
20126981,0,0.00834,0.000007
20123942,0,0.00517,0.000007
20100357,0,0.00517,0.000007
20098735,0,0.00517,0.000007
20097056,0,0.00517,0.000007
20084286,0,0.00517,0.000007
20082448,0,0.005644,0.000007
20065188,0,0.00517,0.000007
20062080,0,0.00517,0.000007
20059769,0,0.00517,0.000007
20057914,0,0.00517,0.000007
20051101,0,0.00517,0.000007
20051100,0,0.00834,0.000007
20048188,0,0.005543,0.000007
20043860,0,0.00517,0.000007
20042109,0,0.00517,0.000007
20038733,0,0.00517,0.000007
20028755,0,0.00517,0.000007
20026299,0,0.00517,0.000007
20016281,0,0.00517,0.000007
20003458,0,0.00517,0.000007
20003409,0,0.00517,0.000007
20003386,0,0.00517,0.000007
20003289,0,0.00517,0.000007
19997592,0,0.00517,0.000007
19941644,0,0.00517,0.000007
19930681,0,0.00517,0.000007
19920867,0,0.005175,0.000007
19911851,0,0.00517,0.000007
19909494,0,0.008446,0.000007
19903352,0,0.005554,0.000007
19892798,0,0.00517,0.000007
19891778,0,0.00517,0.000007
19889214,0,0.00517,0.000007
19888205,0,0.00517,0.000007
19887484,0,0.005249,0.000007
19874631,0,0.00517,0.000007
19851330,0,0.00517,0.000007
19847310,0,0.00517,0.000007
19840860,0,0.00517,0.000007
19832034,0,0.00517,0.000007
19822292,0,0.00517,0.000007
19819146,0,0.00517,0.000007
19815495,0,0.00517,0.000007
19812728,0,0.00517,0.000007
19808870,0,0.008724,0.000007
19794958,0,0.008478,0.000007
19781859,0,0.00517,0.000007
19778445,0,0.00834,0.000007
19776357,0,0.00517,0.000007
19761577,0,0.00517,0.000007
19761573,0,0.005332,0.000007
19735874,0,0.00517,0.000007
19735873,0,0.00517,0.000007
19735553,0,0.00517,0.000007
19723662,0,0.005554,0.000007
19723326,0,0.005554,0.000007
19718450,0,0.00517,0.000007
19718393,0,0.008367,0.000007
19717424,0,0.00517,0.000007
19714244,0,0.005554,0.000007
19710015,0,0.00517,0.000007
19707345,0,0.00517,0.000007
19699293,0,0.00517,0.000007
19698933,0,0.005246,0.000007
19690609,0,0.008891,0.000007
19687301,0,0.00517,0.000007
19675725,0,0.00517,0.000007
19674463,0,0.00517,0.000007
19662209,0,0.005181,0.000007
19649265,0,0.00518,0.000007
19644023,0,0.00517,0.000007
19642980,0,0.00517,0.000007
19639033,0,0.00517,0.000007
19638234,0,0.00517,0.000007
19622832,0,0.005554,0.000007
19620787,0,0.00517,0.000007
19619282,0,0.00517,0.000007
19609461,0,0.00517,0.000007
19609451,0,0.00517,0.000007
19595782,0,0.00517,0.000007
19594898,0,0.005187,0.000007
19591788,0,0.00517,0.000007
19584293,0,0.00517,0.000007
19580430,0,0.00517,0.000007
19578519,0,0.00517,0.000007
19564413,0,0.00517,0.000007
19563679,0,0.00834,0.000007
19552798,0,0.00517,0.000007
19549913,0,0.006021,0.000007
19547727,0,0.00517,0.000007
19538710,0,0.00517,0.000007
19519315,0,0.008724,0.000007
19517027,0,0.00517,0.000007
19515614,0,0.00517,0.000007
19505535,0,0.005332,0.000007
19500411,0,0.00517,0.000007
19497934,0,0.00517,0.000007
19492877,0,0.00517,0.000007
19484750,0,0.008375,0.000007
19470173,0,0.00517,0.000007
19458790,0,0.00517,0.000007
19455259,0,0.00517,0.000007
19455255,0,0.00517,0.000007
19455244,0,0.00517,0.000007
19451693,0,0.00834,0.000007
19450579,0,0.00517,0.000007
19450255,0,0.00517,0.000007
19445687,0,0.00834,0.000007
19442316,0,0.00518,0.000007
19439102,0,0.00517,0.000007
19436308,0,0.005554,0.000007
19426535,0,0.00517,0.000007
19426500,0,0.005495,0.000007
19415462,0,0.00517,0.000007
19414534,0,0.00517,0.000007
19409613,0,0.00517,0.000007
19409065,0,0.00517,0.000007
19401702,0,0.00517,0.000007
19401677,0,0.00517,0.000007
19401544,0,0.00517,0.000007
19396528,0,0.00517,0.000007
19393583,0,0.009531,0.000007
19393097,0,0.00517,0.000007
19390645,0,0.005202,0.000007
19383904,0,0.00517,0.000007
19383365,0,0.00517,0.000007
19383306,0,0.008814,0.000007
19383299,0,0.00834,0.000007
19383293,0,0.00517,0.000007
19383292,0,0.00834,0.000007
19383291,0,0.00517,0.000007
19372187,0,0.00517,0.000007
19351761,0,0.00517,0.000007
19351757,0,0.005554,0.000007
19351437,0,0.00517,0.000007
19344495,0,0.00517,0.000007
19343730,0,0.00517,0.000007
19341485,0,0.00517,0.000007
19332774,0,0.00517,0.000007
19331659,0,0.005637,0.000007
19327144,0,0.00517,0.000007
19325937,0,0.00517,0.000007
19318635,0,0.00517,0.000007
19291396,0,0.00517,0.000007
19291283,0,0.008814,0.000007
19290050,0,0.005238,0.000007
19289498,0,0.008456,0.000007
19285134,0,0.00517,0.000007
19278560,0,0.00517,0.000007
19276151,0,0.00517,0.000007
19270750,0,0.005636,0.000007
19269969,0,0.00517,0.000007
19267539,0,0.00517,0.000007
19259417,0,0.00517,0.000007
19259415,0,0.00517,0.000007
19259408,0,0.00517,0.000007
19259405,0,0.00517,0.000007
19246616,0,0.00517,0.000007
19245714,0,0.00517,0.000007
19243594,0,0.00517,0.000007
19243176,0,0.00517,0.000007
19240714,0,0.00834,0.000007
19238633,0,0.00517,0.000007
19229372,0,0.00517,0.000007
19229342,0,0.005185,0.000007
19224362,0,0.00517,0.000007
19209726,0,0.00517,0.000007
19209720,0,0.00517,0.000007
19208120,0,0.00517,0.000007
19208118,0,0.00834,0.000007
19204205,0,0.008828,0.000007
19204204,0,0.008806,0.000007
19203388,0,0.00517,0.000007
19200394,0,0.00517,0.000007
19196983,0,0.00517,0.000007
19192299,0,0.00517,0.000007
19183004,0,0.00517,0.000007
19178740,0,0.00517,0.000007
19147773,0,0.00517,0.000007
19128442,0,0.005644,0.000007
19125200,0,0.00517,0.000007
19125125,0,0.00517,0.000007
19118016,0,0.00517,0.000007
19116033,0,0.008743,0.000007
19115996,0,0.00517,0.000007
19111877,0,0.00517,0.000007
19109576,0,0.00517,0.000007
19108738,0,0.00517,0.000007
19107233,0,0.00517,0.000007
19104654,0,0.00517,0.000007
19102762,0,0.00517,0.000007
19101988,0,0.00834,0.000007
19099573,0,0.00517,0.000007
19094230,0.000109,0.006006,0.000047
19091006,0,0.00517,0.000007
19088038,0,0.00517,0.000007
19079768,0,0.00517,0.000007
19055754,0,0.010683,0.000007
19039030,0,0.005238,0.000007
19025652,0,0.006339,0.000007
19025599,0,0.00517,0.000007
19016452,0,0.00517,0.000007
19014681,0,0.00517,0.000007
19014556,0,0.00517,0.000007
19014521,0,0.00517,0.000007
18989396,0,0.00517,0.000007
18988867,0,0.00517,0.000007
18986507,0,0.005782,0.000007
18985037,0,0.00517,0.000007
18981013,0,0.00517,0.000007
18977655,0,0.00524,0.000007
18973863,0,0.00517,0.000007
18954459,0,0.00517,0.000007
18953822,0,0.00834,0.000007
18953431,0,0.00517,0.000007
18940925,0,0.00517,0.000007
18931693,0,0.005337,0.000007
18928543,0,0.00517,0.000007
18928525,0,0.00517,0.000007
18923934,0,0.00517,0.000007
18922912,0,0.005179,0.000007
18922900,0,0.005554,0.000007
18922159,0,0.008951,0.000007
18854055,0,0.00517,0.000007
18842630,0,0.00517,0.000007
18837994,0,0.00517,0.000007
18834526,0,0.00517,0.000007
18831787,0,0.00517,0.000007
18831779,0,0.00517,0.000007
18827816,0,0.00517,0.000007
18827815,0,0.00517,0.000007
18826606,0,0.00834,0.000007
18823535,0,0.00517,0.000007
18813357,0,0.00517,0.000007
18811984,0,0.005211,0.000007
18804420,0,0.00517,0.000007
18803878,0,0.008724,0.000007
18793473,0,0.005179,0.000007
18793472,0,0.00517,0.000007
18790755,0,0.00517,0.000007
18787018,0,0.005197,0.000007
18786252,0,0.00834,0.000007
18778486,0,0.00517,0.000007
18767902,0,0.00517,0.000007
18761753,0,0.00517,0.000007
18757322,0,0.00834,0.000007
18755890,0,0.00517,0.000007
18717985,0,0.00834,0.000007
18714348,0,0.00834,0.000007
18710882,0,0.00517,0.000007
18710598,0,0.005172,0.000007
18706976,0,0.005201,0.000007
18703705,0,0.00517,0.000007
18693809,0,0.00517,0.000007
18684329,0,0.005332,0.000007
18680240,0,0.00517,0.000007
18678838,0,0.00517,0.000007
18676749,0,0.00517,0.000007
18676742,0,0.00517,0.000007
18671830,0,0.006216,0.000007
18670041,0,0.00517,0.000007
18652698,0,0.00517,0.000007
18648365,0,0.00517,0.000007
18642293,0,0.00517,0.000007
18635567,0,0.00517,0.000007
18625720,0,0.00517,0.000007
18618012,0,0.005185,0.000007
18606634,0,0.00517,0.000007
18597688,0,0.00517,0.000007
18596922,0,0.00517,0.000007
18593928,0,0.00517,0.000007
18591436,0,0.00517,0.000007
18588682,0.000748,0.00517,0.000073
18586707,0,0.00517,0.000007
18582627,0,0.005238,0.000007
18568367,0,0.00517,0.000007
18564431,0,0.00517,0.000007
18562478,0,0.00517,0.000007
18556775,0,0.00517,0.000007
18554411,0,0.005238,0.000007
18533032,0,0.00517,0.000007
18523068,0,0.00517,0.000007
18510726,0,0.00517,0.000007
18508806,0,0.00517,0.000007
18505921,0,0.00517,0.000007
18483613,0,0.00517,0.000007
18483364,0,0.00517,0.000007
18467422,0,0.00517,0.000007
18466439,0,0.005187,0.000007
18464289,0,0.00517,0.000007
18458115,0,0.00517,0.000007
18455428,0,0.005195,0.000007
18449360,0,0.00517,0.000007
18440304,0,0.00517,0.000007
18439262,0,0.00834,0.000007
18437204,0,0.00834,0.000007
18430221,0,0.008499,0.000007
18428746,0,0.00517,0.000007
18425577,0,0.008806,0.000007
18423048,0,0.00834,0.000007
18419801,0,0.00517,0.000007
18416850,0,0.00834,0.000007
18414489,0,0.00517,0.000007
18414401,0,0.005195,0.000007
18398036,0,0.00517,0.000007
18394187,0,0.00517,0.000007
18381931,0,0.00517,0.000007
18371393,0,0.00517,0.000007
18366788,0,0.008367,0.000007
18366635,0,0.00517,0.000007
18366616,0,0.00517,0.000007
18360707,0,0.00517,0.000007
18358709,0,0.00834,0.000007
18355402,0,0.00517,0.000007
18353983,0,0.00517,0.000007
18349857,0,0.00517,0.000007
18347175,0,0.00834,0.000007
18320359,0,0.00517,0.000007
18312212,0,0.00517,0.000007
18305103,0,0.00517,0.000007
18304324,0,0.00517,0.000007
18301994,0,0.00517,0.000007
18292239,0,0.00517,0.000007
18282701,0,0.005188,0.000007
18277385,0,0.00517,0.000007
18242514,0,0.008806,0.000007
18237400,0,0.00517,0.000007
18231641,0,0.00517,0.000007
18231104,0,0.00517,0.000007
18226260,0,0.00517,0.000007
18221568,0,0.005238,0.000007
18211678,0,0.00517,0.000007
18205949,0,0.00517,0.000007
18205914,0,0.00517,0.000007
18194724,0,0.00517,0.000007
18194560,0,0.00517,0.000007
18097463,0,0.00517,0.000007
18094752,0,0.00517,0.000007
18093965,0,0.00834,0.000007
18088408,0,0.00517,0.000007
18083688,0,0.00517,0.000007
18081933,0,0.00517,0.000007
18058030,0,0.00517,0.000007
18031300,0,0.00517,0.000007
17984306,0,0.00517,0.000007
17963508,0,0.008343,0.000007
17940619,0,0.00517,0.000007
17940611,0,0.00834,0.000007
17940531,0,0.00517,0.000007
17940530,0,0.007727,0.000007
17940502,0,0.00517,0.000007
17925008,0,0.00834,0.000007
17922911,0,0.008724,0.000007
17914110,0,0.00517,0.000007
17912639,0,0.00517,0.000007
17900369,0,0.00517,0.000007
17894856,0,0.00834,0.000007
17883867,0,0.00834,0.000007
17868458,0,0.008364,0.000007
17855657,0,0.00834,0.000007
17855511,0,0.00517,0.000007
17850661,0,0.00834,0.000007
17848300,0,0.00517,0.000007
17785539,0,0.00517,0.000007
17764577,0,0.00517,0.000007
17715296,0,0.00517,0.000007
17713587,0,0.00517,0.000007
17709381,0,0.00517,0.000007
17683518,0,0.008398,0.000007
17666119,0,0.00517,0.000007
17660860,0,0.00517,0.000007
17653589,0,0.00517,0.000007
17651507,0,0.00517,0.000007
17638852,0,0.00517,0.000007
17634144,0,0.00517,0.000007
17622301,0,0.00517,0.000007
17612401,0,0.00517,0.000007
17600117,0,0.00517,0.000007
17591932,0,0.00517,0.000007
17561992,0,0.00517,0.000007
17555561,0,0.00517,0.000007
17553173,0,0.00517,0.000007
17550303,0,0.00517,0.000007
17542648,0,0.00517,0.000007
17537911,0,0.006237,0.000007
17535433,0,0.00517,0.000007
17522712,0,0.005172,0.000007
17515959,0,0.00517,0.000007
17515956,0,0.00517,0.000007
17512859,0,0.00517,0.000007
17504517,0,0.00834,0.000007
17498287,0,0.00517,0.000007
17490475,0,0.00517,0.000007
17489018,0,0.00517,0.000007
17483321,0,0.00517,0.000007
17478523,0,0.00517,0.000007
17473362,0,0.00517,0.000007
17456594,0,0.00834,0.000007
17453008,0,0.00517,0.000007
17452630,0,0.00517,0.000007
17442482,0,0.00517,0.000007
17438530,0,0.00517,0.000007
17420468,0,0.00834,0.000007
17411443,0,0.00517,0.000007
17407600,0,0.00517,0.000007
17397520,0,0.00834,0.000007
17389407,0,0.00517,0.000007
17349041,0,0.00517,0.000007
17342085,0,0.00517,0.000007
17338809,0,0.00834,0.000007
17319741,0,0.00517,0.000007
17308663,0,0.00517,0.000007
17263897,0,0.009026,0.000007
17242701,0,0.00517,0.000007
17220270,0,0.00517,0.000007
17215369,0,0.00517,0.000007
17206280,0,0.008407,0.000007
17205517,0,0.00517,0.000007
17201907,0,0.00517,0.000007
17194181,0,0.00517,0.000007
17189715,0,0.00517,0.000007
17187691,0,0.00517,0.000007
17181863,0,0.00517,0.000007
17164010,0,0.00517,0.000007
17161497,0,0.005238,0.000007
17156469,0,0.00517,0.000007
17150101,0,0.00834,0.000007
17147824,0,0.00533,0.000007
17142309,0,0.00517,0.000007
17132224,0,0.00517,0.000007
17130137,0,0.00517,0.000007
17129787,0,0.00834,0.000007
17129383,0,0.005644,0.000007
17105822,0.003001,0.010574,0.000059
17090670,0,0.005217,0.000007
17079134,0,0.00517,0.000007
17078886,0,0.00517,0.000007
17078870,0,0.00517,0.000007
17077880,0,0.00517,0.000007
17076897,0,0.00517,0.000007
17076877,0,0.008505,0.000007
17076557,0,0.005172,0.000007
17069664,0,0.00834,0.000007
17069663,0,0.00834,0.000007
17062128,0,0.005422,0.000007
17032455,0,0.00517,0.000007
17022808,0,0.005187,0.000007
16959042,0,0.00517,0.000007
16925821,0,0.00517,0.000007
16919157,0,0.00517,0.000007
16859500,0,0.00834,0.000007
16849564,0,0.00517,0.000007
16849555,0,0.00517,0.000007
16845056,0,0.00517,0.000007
16845011,0,0.005256,0.000007
16836741,0,0.00517,0.000007
16834787,0,0.00517,0.000007
16809779,0,0.00517,0.000007
16790077,0,0.008407,0.000007
16778210,0,0.00517,0.000007
16774678,0,0.00517,0.000007
16759347,0,0.00517,0.000007
16738198,0,0.00517,0.000007
16737553,0,0.00517,0.000007
16737545,0,0.005178,0.000007
16729877,0,0.00834,0.000007
16702945,0,0.00517,0.000007
16684880,0,0.008451,0.000007
16679350,0,0.00517,0.000007
16670265,0,0.005238,0.000007
16670008,0,0.00517,0.000007
16670007,0,0.005172,0.000007
16651380,0,0.00517,0.000007
16648480,0,0.00517,0.000007
16643655,0,0.008814,0.000007
16638151,0,0.005182,0.000007
16627996,0,0.00517,0.000007
16626501,0,0.00834,0.000007
16625706,0,0.00517,0.000007
16606446,0,0.00517,0.000007
16606439,0,0.00517,0.000007
16604168,0,0.00517,0.000007
16595007,0,0.005278,0.000007
16585533,0,0.00517,0.000007
16580994,0,0.00517,0.000007
16537840,0,0.005178,0.000007
16524469,0,0.00517,0.000007
16518402,0,0.00517,0.000007
16507466,0,0.00517,0.000007
16507157,0,0.00517,0.000007
16505270,0,0.00834,0.000007
16504121,0,0.00517,0.000007
16457699,0,0.005281,0.000007
16423281,0,0.00517,0.000007
16417408,0,0.00517,0.000007
16409635,0,0.00517,0.000007
16398926,0,0.005202,0.000007
16380191,0,0.00517,0.000007
16356275,0,0.00834,0.000007
16351756,0,0.00517,0.000007
16322782,0,0.00517,0.000007
16271137,0,0.00517,0.000007
16225673,0,0.00517,0.000007
16224537,0,0.00517,0.000007
16202134,0,0.00517,0.000007
16199521,0,0.00517,0.000007
16192647,0,0.00517,0.000007
16189523,0,0.00517,0.000007
16168108,0,0.00834,0.000007
16168088,0,0.00517,0.000007
16141321,0,0.00834,0.000007
16122395,0,0.00517,0.000007
16109166,0,0.00834,0.000007
16096102,0,0.005782,0.000007
16091131,0,0.00518,0.000007
16087863,0,0.00517,0.000007
16052214,0,0.00517,0.000007
16049480,0,0.00517,0.000007
16048644,0,0.00517,0.000007
16046820,0,0.005179,0.000007
16038406,0,0.00517,0.000007
15987529,0,0.00517,0.000007
15987437,0,0.00517,0.000007
15980548,0,0.00517,0.000007
15965475,0,0.00517,0.000007
15951424,0,0.00517,0.000007
15931389,0,0.00517,0.000007
15892885,0,0.00517,0.000007
15876355,0,0.00517,0.000007
15862116,0,0.00517,0.000007
15812557,0,0.00834,0.000007
15810144,0,0.00517,0.000007
15793299,0,0.00834,0.000007
15774023,0,0.00517,0.000007
15766384,0,0.00517,0.000007
15762987,0,0.00834,0.000007
15761963,0,0.00517,0.000007
15743515,0,0.00517,0.000007
15730452,0,0.008356,0.000007
15719014,0,0.00517,0.000007
15701700,0,0.00834,0.000007
15693949,0,0.00517,0.000007
15689496,0,0.00517,0.000007
15642172,0,0.00834,0.000007
15630443,0,0.00517,0.000007
15621988,0,0.00517,0.000007
15621987,0,0.00517,0.000007
15611012,0,0.00517,0.000007
15608061,0,0.008396,0.000007
15598354,0,0.005238,0.000007
15588298,0,0.00517,0.000007
15566434,0,0.00517,0.000007
15563668,0,0.00517,0.000007
15548371,0,0.00517,0.000007
15520297,0,0.00517,0.000007
15520296,0,0.00517,0.000007
15520277,0,0.00517,0.000007
15514893,0,0.00517,0.000007
15509548,0,0.00517,0.000007
15505629,0,0.00517,0.000007
15489959,0,0.00517,0.000007
15475384,0,0.00517,0.000007
15466177,0,0.00517,0.000007
15450124,0,0.00517,0.000007
15385048,0,0.00517,0.000007
15354216,0,0.00517,0.000007
15345050,0,0.00517,0.000007
15318924,0,0.008602,0.000007
15318922,0,0.00517,0.000007
15280533,0,0.00517,0.000007
15272085,0,0.00517,0.000007
15225356,0,0.00517,0.000007
15215435,0,0.00517,0.000007
15215434,0,0.00517,0.000007
15186486,0,0.00517,0.000007
15184677,0,0.00517,0.000007
15161944,0,0.00834,0.000007
15152076,0,0.00517,0.000007
15138474,0,0.005381,0.000007
15123585,0,0.00517,0.000007
15119961,0,0.005281,0.000007
15087504,0,0.00517,0.000007
15084231,0,0.00834,0.000007
15083181,0,0.00517,0.000007
15082903,0,0.00517,0.000007
15082792,0,0.00517,0.000007
15082764,0,0.00517,0.000007
15078854,0,0.00517,0.000007
15068665,0,0.00517,0.000007
15067324,0,0.00517,0.000007
15054466,0,0.00517,0.000007
15054465,0,0.00517,0.000007
15039202,0,0.00517,0.000007
15026788,0,0.00834,0.000007
15005798,0,0.00517,0.000007
14982960,0,0.00517,0.000007
14982844,0,0.00517,0.000007
14982834,0,0.00517,0.000007
14979917,0,0.00517,0.000007
14979914,0,0.00834,0.000007
14970848,0,0.00517,0.000007
14966261,0,0.00517,0.000007
14737219,0,0.00517,0.000007
14710232,0,0.00517,0.000007
14695316,0,0.00517,0.000007
14695315,0,0.00517,0.000007
14690479,0,0.00517,0.000007
14681477,0,0.00517,0.000007
14676790,0,0.00517,0.000007
14668360,0,0.00517,0.000007
14665696,0,0.00517,0.000007
14659020,0,0.00518,0.000007
14613556,0,0.00517,0.000007
14583755,0,0.005246,0.000007
14580246,0,0.00834,0.000007
14580243,0,0.00517,0.000007
14551912,0,0.00517,0.000007
12975311,0,0.00517,0.000007
12963810,0,0.00517,0.000007
12953101,0,0.00517,0.000007
12917485,0,0.00517,0.000007
12890740,0,0.00517,0.000007
12875974,0,0.00517,0.000007
12865923,0,0.00517,0.000007
12840047,0,0.00517,0.000007
12824416,0,0.00517,0.000007
12808139,0,0.00517,0.000007
12805619,0,0.00517,0.000007
12801425,0,0.00517,0.000007
12799623,0,0.00517,0.000007
12793897,0,0.00517,0.000007
12746500,0,0.00517,0.000007
12734014,0,0.00517,0.000007
12727912,0,0.00517,0.000007
12718743,0,0.00517,0.000007
12714683,0,0.00517,0.000007
12697066,0,0.00517,0.000007
12671691,0,0.00517,0.000007
12671006,0,0.00517,0.000007
12657164,0,0.00517,0.000007
12651875,0,0.00517,0.000007
12631389,0,0.00517,0.000007
12620106,0,0.00517,0.000007
12559048,0,0.00517,0.000007
12559041,0,0.00517,0.000007
12547696,0,0.00517,0.000007
12460461,0,0.00517,0.000007
12409475,0,0.00517,0.000007
12208864,0,0.00517,0.000007
12100738,0,0.00517,0.000007
11914273,0,0.00517,0.000007
11824249,0,0,0.000009
